# All selected users with their review requirements (ADJUSTED TO 30K)
# Format: USER_ID\tCATEGORIES (category:reviews, ...)
======================================================================
AE22CFXT3QZKUQJORVTGL3VQXAAA	Clothing_Shoes_and_Jewelry:1, Video_Games:2
AH4UCBC2TBAZWMXGPL57DLUMAJIQ	Video_Games:5, Software:5
AH4UCQQGGLU7UUSYO2YXYXJIFZSA	Digital_Music:8
AH4UEUZA5W2SLXCJNIDKAY4MRH4A	Clothing_Shoes_and_Jewelry:5, Software:5
AH4UIEZXWHILNULTOALZVFM6KCAA	Clothing_Shoes_and_Jewelry:5, Software:5, Appliances:5
AH4UZ7T6SH53V3RUY6VVCJLE4LBA	Clothing_Shoes_and_Jewelry:4, Software:1
AH4VH3EWA64YXKVZ2JRCZORWUSXQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH4VKBXSQ6PNHYJXQICOVHQXFYGA	Clothing_Shoes_and_Jewelry:1, Video_Games:2
AH4VSYA5GHAFKQ2LGAIBWLWSIWFA	Clothing_Shoes_and_Jewelry:5, Software:5
AH4W2LWAA4OQVRAV5OACYK6KHGCQ	Digital_Music:4
AH4WJAWHRVUBYIN3D2UVDLZMWC6Q	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH4WUVINUYP6NBYDAKXYFDN73TLA	Clothing_Shoes_and_Jewelry:5, Software:5
AH4XKHQEENGXR7CDGXKM6YNPEB7A	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH4XN66UL2YVVZXI4Z3N5NUKB4DQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH4XWVXAGGRTSXAE6YJM33MNRI5Q	Clothing_Shoes_and_Jewelry:5, Software:5
AH4YIN2IR52BZ2ZWYF2JMNECQQBQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH4YIXQUAZCB5A24S7FOHJ5N6MTA	Clothing_Shoes_and_Jewelry:4, Software:1
AH4Z2XZ5PFVQRQYJUVXBP6APK35A	Clothing_Shoes_and_Jewelry:1, Video_Games:4
AH4Z3HHFZJVIZPR23TP4A3MUYZNQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH4Z47YBJ7FV42RHZBLKLGHH35CA	Health_and_Personal_Care:5
AH4ZYVAXDYQFYF4XUEKWMAHY4O6Q	Clothing_Shoes_and_Jewelry:5, Software:5
AH52452NXXPKFMO66MPSF5NFNUHA	Health_and_Personal_Care:18
AH526OVILMG4GH6MTEL6EXL7AY2A	Clothing_Shoes_and_Jewelry:5, Software:5
AH52H6VATPK6BCKUGYREBIEIUGBA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH52Q6XIIMGAZB7H5EACHMIUHLZA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH535Z72NTQFY4YZ7TXSYFP53ALA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH536W3OE7UD4WKIOOY6OMTXV2RQ	Clothing_Shoes_and_Jewelry:5, Digital_Music:5
AH53F6EZRCQB7RGUE2XJ2VXTZ2XA	Clothing_Shoes_and_Jewelry:4, Software:1
AH53U6SVQTHMFK52SEUFMGKCGQOQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH544NICZBHWPHVOLJZNMEQKS6IQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH54HGLMOQQW4ORS5W6TVAVI52DQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH54SHNZZP7LJSQGCS6EO6K6UBXQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH54SUHQ6WAS6EZMRAECDWARCTPQ	Clothing_Shoes_and_Jewelry:4, Appliances:1
AH54WRUTXAV2MS33WR2XPAUUFHDQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH54YHJGSYN4R2VIQYXVZWUP4GAQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5, Software:5
AH55CUTLXGHQLEOZU3CELP6BV5CQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH55O2WSRQORDIWZIWZGQ6XAKAPQ	Clothing_Shoes_and_Jewelry:5, Appliances:5
AH55SL3HGJSW2EORVYQCIN6LPWWA	Clothing_Shoes_and_Jewelry:5, Software:5
AH55VMUM5ULOFK6NOZBGFAM3HTZA	Clothing_Shoes_and_Jewelry:1, Software:1
AH5776H7QYQKDEEVD6T75RFMVQPA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5AKNLLXQLLDRAGLRYOQKCCQJLA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5ANX672G6CW3SWYALMB3SUWAFA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5AQYZTBFIHRMQ2AEAPFEMD3K2Q	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5ATENN4Y6Q5GCRAIA3SVYE5MGA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5AW3FYPUCGGZ4R6CB5MNKDUYZA	Video_Games:2
AH5B55NREQZIWV2CBBIS4VGOQ72Q	Clothing_Shoes_and_Jewelry:4, Software:1
AH5BEMAKZE5RJ3JSHUYOJ7S2WKBA	All_Beauty:15
AH5BIXKQPMH5ZUAQNWVPP4HXSAEA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5BRLKBGWN5FUBNYQWSAS2NFVDQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5CL6RPF4RLM77MNCWBHHYMEHQQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5D6JDRGORKIUFCKDSCBSXRNJVQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5, Software:5
AH5DFABDF4BZTFDELE42OZTFNVAQ	Clothing_Shoes_and_Jewelry:3, Software:1
AH5DOH5L7N336RNJ3Z52YOQF3J3Q	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5DYIRQ4A3LJD5E6EVMCBI7MJTQ	Software:5, Appliances:5
AH5EGE6PPPCRFHEDKALBU5VIRPJQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5FRWVSGVAZAP46QTVVG6RPEIJA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5GRUIGJPWNKM5REXICOE6TBLFQ	Appliances:15
AH5H2GLTYV3IZM7XXNTOLP6UJZCQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5HQTIFIIA5AC2KAC35IUY3LCGQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ	All_Beauty:11, Clothing_Shoes_and_Jewelry:5, Health_and_Personal_Care:5
AH5I2ABILYEIYMH65ZPO46YPSYHA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5IKOK6K5C3SVW3XIVAE3QIJSMQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5INFJYCQ6YRZNERSU4PZEOSOZA	Clothing_Shoes_and_Jewelry:4, Software:4
AH5IS2BE6DGRX2LSY6GGLONM5JSA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5J6I5L2CNTI4ZZVLIF3X7TGXRQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5JFCEXJOBDCYXLEFVI4X5FLTVQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5JLX5UGH4RW4IWM2WD7O6LVHMA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5KVTIMXDDQ6DH6O3TBFBZW3ISA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5LPBLYGBBV36GPX23M77NJOWFQ	Clothing_Shoes_and_Jewelry:4, Video_Games:2
AH5M56UWJNMMI3EBKUQPALNQG4ZQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5N74PK2DYV53NTO5SI7RMZJSFA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5NXGISNG2GTALJLMW2KTJ2NKVQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5NXLAPVEPGYQHGBXU5BJVZ7A2Q	Clothing_Shoes_and_Jewelry:5, Software:5
AH5OBWZ77656JRYDFI2WBZIFE5DA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5ONINJRNZ674DXUMV4RMYIFYVQ	All_Beauty:11, Clothing_Shoes_and_Jewelry:5, Health_and_Personal_Care:12
AH5OTJDIHBG4SYLRYWKS7MR7NWUQ	All_Beauty:15
AH5P43QOSB75UAXHPRVYZGI3JFBQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5PGJYVXBFVRXAFSTA7AEH4EXRQ	All_Beauty:11, Clothing_Shoes_and_Jewelry:5, Health_and_Personal_Care:18
AH5PKSZRTUKCTMO2VVJGAWELR5ZA	Clothing_Shoes_and_Jewelry:2, Video_Games:3
AH5PX6G6J5TCDFO3HMINED2F2ZPA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5Q2SMGHRPRCCUXOQUOBMJBA4FQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5Q5W3ACUQBPWDD476PAKRXYXPA	Clothing_Shoes_and_Jewelry:5, Appliances:5
AH5R7RWA66AXYHR47LPTIZXFBU3A	Clothing_Shoes_and_Jewelry:3, Software:4
AH5RGCVOBY4AFL7SBRRMP7PMXWHQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5RWSHAPRHYTNZ6RPIZIWEMDVLQ	Appliances:15
AH5S2SSJWFOMU3RS3ZRVR6JKRXJQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5S3IL7ENQMVSJQJNZIDJ53CFSQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5SALNVIKFPJPYC4TXI35QUC4EQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5SRJPMV4Y75XLEBSJIY2CNS7YQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5SU2BM5STTQP6ILEB6XBS5YDTA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5T3QWPFO5DLVSIXGVSV2MM4FKA	Clothing_Shoes_and_Jewelry:5, Software:5
AH5T76LCWLZVZICFCBXBY7KAGL3Q	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5TK4NKHKSQP66DDL4OUWZ4UO6A	Clothing_Shoes_and_Jewelry:5, Software:5
AH5TK7DVQJE4ZCRK6CS7BDU477QQ	Clothing_Shoes_and_Jewelry:4, Software:3
AH5TSSJLJDBXZBDB2ID6Q45H627Q	Clothing_Shoes_and_Jewelry:5, Health_and_Personal_Care:14
AH5UBCHM7YRVSX46REYPRWVXYPFA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5UYB7KGFP3XKZYWU6GBZUNMV3Q	Clothing_Shoes_and_Jewelry:2, Video_Games:4, Software:2
AH5V7E2UH3YHTMGXGTEIPCNSYJKA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5W4VYJ4YYN3MZSGLXHCZMZWCXQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5WVAPGNUZWSFYVBTCO6RXQCPJA	Clothing_Shoes_and_Jewelry:5, Video_Games:5, Software:5
AH5XD77RTEUHMEAJTLSUYAOODBQQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH5XJWVKCNIRHVS74DIGYS6GRKNQ	Clothing_Shoes_and_Jewelry:5, Appliances:5
AH5XKX2XOT7QUWROPL7NKZYIGFWQ	Appliances:2
AH5Y7JUH2MKSHZJYEBQDIOYRQPMA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH5YCWOUUUDERIV5YYM53BMHIWBQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH62RMYZKPCTSAFYHL24DJYGZTSQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH64I4SY4FQKR5WC2FWW3GU27IEQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH64JAKKHPTSIRGQ5Q53ING4SAMQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH64SVDX5AIHEKROTGZQQT2LQMWQ	Clothing_Shoes_and_Jewelry:4, Software:3
AH64UOK64HY343OTF4SNX6EE5Q2Q	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH65B5Q2OEKHDNGW3AZUFIFEFFRQ	Video_Games:1
AH65UYPFF2LGC4HUM4Y6GUWK5BDA	Clothing_Shoes_and_Jewelry:5, Software:5
AH665SQ6SQF6DXAGYIQFCX76LALA	All_Beauty:11, Clothing_Shoes_and_Jewelry:5, Health_and_Personal_Care:5, Video_Games:5, Software:5, Appliances:5
AH66NC776HDZSFBZOBKNB52ZX7HA	Clothing_Shoes_and_Jewelry:5, Software:5
AH66UZPRUF334WSTB6OL26OUDQ2A	Clothing_Shoes_and_Jewelry:5, Software:5
AH672H7WEGDR7RY5PY6L5AOB7TRQ	Clothing_Shoes_and_Jewelry:3, Software:2
AH67F2W36BBYZ3V5EPU7MI74WWGQ	Clothing_Shoes_and_Jewelry:3, Software:4
AH67OGQXVWTUZN35U53L4AWEQEJQ	Appliances:12
AH6BX5GMWJG3QB6A67VCDIVIU2OA	Clothing_Shoes_and_Jewelry:5, Appliances:5
AH6BYWMF6MTDCEZTEDMQ2JMF35GA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6CL332DPC6BWKQEQQOHHZTGEVA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6DNDFDXTG2H4UEMBWUL3CTKKKQ	Appliances:10
AH6DPHHLO2D25OC7B5MZ7VZHZMTA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6DWBSWNO6H7R6EKMJWCMT6YJWQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH6EIMZUR5A3BPZBLAGHCQSNDVLA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6EUVZ67UP5PYPGIWZJ55RQJ7CA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6FGGSVMVNJHWY6MYOZ3SSNLX5A	Clothing_Shoes_and_Jewelry:5, Software:5
AH6FOL5UTZGDGGOUOS37UOM44OGQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH6GAYL2RE22V63BJ3GB7HHM3NWQ	Appliances:14
AH6GGLPHRRDMYGUJJT3MBW5EQDKA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6GY5W5RXTR32324S3CJBISOYYA	Video_Games:5, Software:5
AH6H4LT6VTERZXYY6XFKNIEHPUWA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6I6SERAWV53X6BEYMKSVXGOB3A	Appliances:15
AH6IBHVMZVOLQHWIJNABGVXHOJCQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6IDYTUK4JCSAQOTEBJ2SPQS6OQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH6IED5LAS4JSYJ7K6UAXGQJD4XA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6IPUNIUMLCXHKFXDKJFMM6JPDA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6IQARF2XQOPXTJ2Z6NDPG422MA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6JLX5SJSUOJBBT6RRE2RDXIG6A	All_Beauty:11, Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6KW5S2PRCO5636VMVB5NYIYUHQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH6LCMABZQG36ZEUWRUC7YUAZAAA	Video_Games:1
AH6LDKPWBXX2J2WBSQPFSZSRCPKQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6LKVRXW6JNSFAAGCUTDPZAZQ5Q	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6LVCYP6HMMIWOM34W4HIHAJ66A	Clothing_Shoes_and_Jewelry:5, Software:5
AH6MMPUALUXBCAV4WQEP6OL5BMAA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6N4XY5KEYFZGK5QNQQVNUNQJNQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6NR2Q7F323VVUTIBCZA27BPEGA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6NUL4GUWDOQECRI25M4KFT6ALQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH6O7PEHQDAUADUK37OIZ2O55QPQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH6OF65YNNSPDB2TPR25ODTRTI2A	Clothing_Shoes_and_Jewelry:5, Software:5
AH6OIMWZT4T42IBVGUJQ2XSEIFEA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6QH6HDAXUHAY4T33VROZTLCU5A	Clothing_Shoes_and_Jewelry:5, Video_Games:5, Software:5
AH6QPEROHDWXEECNUOMIU3UTDO5A	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6RWOKOKXFJKIBCGCOIDUGI56HA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6SJWHZ26NDDZOBFWW5LI373RWA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6SK4VWUSI5WAQGJJ4IY5ADALPQ	Clothing_Shoes_and_Jewelry:4, Software:3
AH6TKE6T2NTMQGC5LAJSPEMS3IOQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH6TOGYDNV4665XLEGQXKLCJMFYA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6UYJIRFMX4LKV4I5KSLRUV75UQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH6VNRST5NCGOQBOYFE5TWEXYHEA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6VSUYGQDLXAXCZG42UJWP5IL4A	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6VVCKEHMJKVWQPB5V3ESLNMQKQ	Clothing_Shoes_and_Jewelry:2, Software:3
AH6WEZS45KF6M73GFHKCLM6DFX7Q	Video_Games:3, Software:4
AH6WFF2UIUAMNLB6EK3JRXCJHP4A	Clothing_Shoes_and_Jewelry:5, Software:5
AH6X2HETKKX2OQ7VQKD4ZBKURE7A	Clothing_Shoes_and_Jewelry:5, Software:5
AH6XFZ75HEORC5NHYZ26DZCUT7SQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6Z2YQWTP6LAMLX7VN2IXJKNVAQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5, Software:5
AH6ZA3BA4277U6PQIJT7MCKZMKYQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6ZNH6QKXNUBEVGTO3NRNGOP3MA	Clothing_Shoes_and_Jewelry:5, Software:5
AH6ZQRYZSJSTPJXRCOXLUXYXXLKA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6ZSUZHBE637WH2GWKURMN2G4SA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH6ZU5VOF2Q2LATRUXMMXKFOZSRQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH723KSMTCV67TRD4AZQCGLXQT7A	Clothing_Shoes_and_Jewelry:2, Video_Games:4
AH725T2OBYAB7GLPIT6VUW7J3SBA	Clothing_Shoes_and_Jewelry:5, Software:5
AH72L5LVDSETXAHRODL6WHXZCASA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH72PJU6GEJQBOUWWV73W3WC4DPQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH72ZXC37FZMDNK4SIS5GG5Y2GEQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH73AGINPQVSWRAZOBMTQA4QTCIQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH744AKXSDOF2M6U753ZNNAJZFPQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AH74HBPWRS3EZ4INILNTSW473XKQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH75A6UQWHO7YRX3YZG2IIVB5HHQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH75MXKWBZNPGLRVTSLTRLWRWNAQ	Clothing_Shoes_and_Jewelry:2, Video_Games:4, Software:4
AH75RA6R43TWPQ7BZWB2NGAW55VQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH75WIALHCNHBJTDKBSBESZUWJAA	Clothing_Shoes_and_Jewelry:2, Video_Games:1
AH75XZREASAIHL24N5CUQNXGDM4Q	Clothing_Shoes_and_Jewelry:5, Software:5
AH77FWTCUIPKVY3J7IZLFQ6ZIMDQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH77YQYFQNARV6KV3FTARVBXOHUQ	Video_Games:2, Software:1
AH7BG7UNWOAWFJY725QMESRFLXPQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7CMSUFJ4TXJ2AGR7CO2TPPH4RA	Clothing_Shoes_and_Jewelry:5, Software:5
AH7CSLHOWUAPSNWW6S74NECFDUKA	Clothing_Shoes_and_Jewelry:5, Software:5
AH7CYOTLQP66VONKM73LS3JKX7SQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7DJTR3PG3XESKWEBXMBEU2RVBA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7DWECXJBFHMYPNEDT56LWJCHFA	Clothing_Shoes_and_Jewelry:2, Software:4
AH7E3XBBKVI36DEGOGGQL23U7ERA	Appliances:11
AH7E6NKFET5DPQRTKYLABSRODLGA	Clothing_Shoes_and_Jewelry:5, Software:5
AH7F5U5WVX6XOALIPIFU2C7EPGZA	Appliances:15
AH7F6Z3XZYFSFVXOSCXCZMI4L5MQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7FDYCOSCYWNH4DH34FZDSUJ7IQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7FEKLCJC4SLZ6KF7GHZGLC4UCA	Clothing_Shoes_and_Jewelry:5, Appliances:5
AH7GE2QOKH5IWU3QVCQZRLD5U4AA	Clothing_Shoes_and_Jewelry:5, Software:5
AH7GM7OQ3X663PMTPLFW3U35Z4VA	Clothing_Shoes_and_Jewelry:4, Video_Games:3
AH7GOJVUMRZ6EEAHIZSRICMWRMRQ	Appliances:15
AH7GRHCAJCVNL6ROQOLIJT6PK2XQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7GXYTRIJ2LLBVVWNMYGHQ4M4PQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7HC37MMHL3EHFTDMLC7XANAWDQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7HGZZUIVKPTUJPN3357HNCB5GQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7HTVJUXS4MUP3NSI3XCGE37Q2A	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7IPJIKGI6PIAEBWEDWMRZFEMFA	Clothing_Shoes_and_Jewelry:5, Video_Games:5, Software:5
AH7J6U45EPQDANR3CDB4HDUWPKAQ	Software:1
AH7JIX5XD5IIYHDOQU2MWL3PUFCA	Clothing_Shoes_and_Jewelry:5, Software:5
AH7K6KQNUVTEZYGGYXOAYEI2ETXA	Clothing_Shoes_and_Jewelry:5, Software:5
AH7KRJDZFNNI23XQEIYQQ2KJVIMA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7KUHFPD2SO4PZCNXVSY3XRLTFQ	Clothing_Shoes_and_Jewelry:1, Video_Games:3
AH7LDAIBUWXEWLYEW5ZIT3DHED3A	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7LDXK3GT67FZKMRW7MP477DJVQ	All_Beauty:11, Clothing_Shoes_and_Jewelry:5, Health_and_Personal_Care:5
AH7LTAXJN6Z5YLSZ3EDQUPKBEPIA	Clothing_Shoes_and_Jewelry:5, Software:5
AH7NVLJOFY7U6Z37KR5GUUW54YVQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7NWGZKMFEZB3VRQOYD65K7TYKQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7OEV3JOR4SXIE33DEMDLI6WKXA	Digital_Music:4
AH7OMXSRNKMM3GF6PQGHQEU4XYAQ	Video_Games:3
AH7OSZVGSHPPETU34VO5OEK23SYQ	Clothing_Shoes_and_Jewelry:3, Software:4
AH7OZZBCH6YT624WVNWC2S6JV6JQ	Video_Games:5, Software:5
AH7PVXBJDQMY77X3M2BZL6ZB6JSQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7PXQAROWR7NIBEQEOZHEAYCEFQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7QDEWB6NKSXK7HGLCFWBQG7JWA	Appliances:11
AH7QVFD5ZZXR32PMZRLHGYCBCRQQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7QYSF7VVCHKA2VW7YFDT2RCNEQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7R3SFLH7MNPBYNM3ASQZXLSROQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7R77ZWNDFKIDJYUA6KQPCFT55Q	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7RZIS52ZDFHBM5O7DZ5N56N4GA	Clothing_Shoes_and_Jewelry:5, Software:5
AH7RZZ7WCI72HSPCK3TSG23YET7Q	Clothing_Shoes_and_Jewelry:2, Software:3
AH7S7X7XC762Q3TDZZT3RW2ZV7CA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7SWPL7BHB5372FFESJCWJCOJHA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7TPNLOUONRL27FRNJMIFJRBL4A	Software:1
AH7TY6EW6VR5HNVPEKLVHHKIFP4A	Clothing_Shoes_and_Jewelry:5, Software:5
AH7U4F6S4IVFXFF5ACY3UP5FCJKQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7V3DYRRFEW6VICY4UU43ZOPGPQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7VEILMO2BTEZ4A3SSNVTCJMGPQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7VWIAEJ4YH4ZF2SO2DME3QSCOA	Clothing_Shoes_and_Jewelry:5, Software:5
AH7WB5Y23SE253IJ3NTLOOZQWA4Q	Clothing_Shoes_and_Jewelry:3, Software:3
AH7WBQDW67L6OFGIOEY4EUKT4MIQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5, Software:5
AH7XFFPQ4CRCLNPHGWCDVTTX7ATA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7XHLRRJ3GLTMD6HXUYG2GGPRCQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7XQYZGVLPVS2R4ZCUWW2WU2IXQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7YH5ML44CKGYSLQMNYJA2ZO6MQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7YNBABW2YHJJSTECFUQ64MP5JA	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AH7Z4URN67JPXKI2O3WVRP54KHCQ	Clothing_Shoes_and_Jewelry:2, Video_Games:3, Software:3
AH7Z4ZKCU4MK3T222UEECNFUWINQ	Clothing_Shoes_and_Jewelry:2, Video_Games:2
AH7Z72VJRNGTUM3RYISPL7QSC7TQ	Clothing_Shoes_and_Jewelry:5, Software:5
AH7ZF4VJF2BUC4FTSE7KVKJ5IHUA	Clothing_Shoes_and_Jewelry:1
AH7ZNBHNNGX7KN4JFOB53G3Q5WGQ	Clothing_Shoes_and_Jewelry:1, Video_Games:2
AHA2GACIS3QLGIFU3D6J6DYQS7DA	Clothing_Shoes_and_Jewelry:5, Software:5
AHA2P3E42S4AABWKXHVKAD5FPSOQ	Clothing_Shoes_and_Jewelry:5, Software:5
AHA2Y6Y3NEPGZIPHGA6PV7DNDHFA	Clothing_Shoes_and_Jewelry:5, Software:5
AHA2ZOYANRKJNZQ6ZMK46U6TLKYQ	Clothing_Shoes_and_Jewelry:5, Video_Games:5
AHA3HTFXW4FNHEQQP2CEYT5QFNTQ	Clothing_Shoes_and_Jewelry:5, Software:5
AHA3VZ6QQOCEA7S76NLB6G7TTFMQ	Clothing_Shoes_and_Jewelry:5, Software:5
AHA45HCVZJJMRLR3PWRSNTF7R44A	Software:1
AHA4ARYJOHLYC7EPGW6OCCUMRXJA	Clothing_Shoes_and_Jewelry:5, Software:5
AHA4O46OJJZNJCYPJCFEQAHKSESA	Software:1
AHA52B32EPHPHHXWRPETXSSSPNEQ	Clothing_Shoes_and_Jewelry:5, Software:5
